REG,PROV,CODAT,DESC,CESSUFFSC,CESSUFFSP,CESSUFFDI,CESSUFFAF,CESSUFFTOT,Anno
FVG,TS,A 03,Pesca e acquacoltura                                        ,0,0,1,0,1,2022
FVG,TS,B   ,Estrazione di minerali da cave e miniere                    ,0,0,0,0,0,2022
FVG,TS,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2022
FVG,TS,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2022
FVG,TS,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2022
FVG,TS,B 08,Altre attività di estrazione di minerali da cave e miniere  ,0,0,0,0,0,2022
FVG,TS,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2022
FVG,TS,C   ,Attività manifatturiere                                     ,15,2,5,0,22,2022
FVG,TS,C 10,Industrie alimentari                                        ,1,0,0,0,1,2022
FVG,TS,C 11,Industria delle bevande                                     ,0,0,0,0,0,2022
FVG,TS,C 12,Industria del tabacco                                       ,0,0,0,0,0,2022
FVG,TS,C 13,Industrie tessili                                           ,0,0,0,0,0,2022
FVG,TS,C 14,Confezione di articoli di abbigliamento; confezione di ar...,1,0,0,0,1,2022
FVG,TS,C 15,Fabbricazione di articoli in pelle e simili                 ,0,0,0,0,0,2022
FVG,TS,C 16,Industria del legno e dei prodotti in legno e sughero (es...,1,0,0,0,1,2022
FVG,TS,C 17,Fabbricazione di carta e di prodotti di carta               ,0,0,0,0,0,2022
FVG,TS,C 18,Stampa e riproduzione di supporti registrati                ,1,0,2,0,3,2022
FVG,TS,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2022
FVG,TS,C 20,Fabbricazione di prodotti chimici                           ,0,0,0,0,0,2022
FVG,TS,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2022
FVG,TS,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,0,0,0,0,0,2022
FVG,TS,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,0,0,0,0,0,2022
FVG,TS,C 24,Metallurgia                                                 ,0,0,0,0,0,2022
FVG,TS,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,4,0,1,0,5,2022
FVG,TS,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,1,0,0,0,1,2022
FVG,TS,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,0,0,0,0,0,2022
FVG,TS,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,0,0,0,0,0,2022
FVG,TS,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",0,0,0,0,0,2022
FVG,TS,C 30,Fabbricazione di altri mezzi di trasporto                   ,3,1,1,0,5,2022
FVG,TS,C 31,Fabbricazione di mobili                                     ,1,0,0,0,1,2022
FVG,TS,C 32,Altre industrie manifatturiere                              ,1,0,0,0,1,2022
FVG,TS,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",1,1,1,0,3,2022
FVG,TS,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2022
FVG,TS,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2022
FVG,TS,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",0,0,0,0,0,2022
FVG,TS,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2022
FVG,TS,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2022
FVG,TS,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",0,0,0,0,0,2022
FVG,TS,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2022
FVG,TS,F   ,Costruzioni                                                 ,27,3,18,0,48,2022
FVG,TS,F 41,Costruzione di edifici                                      ,20,2,7,0,29,2022
FVG,TS,F 42,Ingegneria civile                                           ,0,0,0,0,0,2022
FVG,TS,F 43,Lavori di costruzione specializzati                         ,7,1,11,0,19,2022
FVG,TS,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,49,14,56,0,119,2022
FVG,TS,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,4,1,1,0,6,2022
FVG,TS,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,33,2,21,0,56,2022
FVG,TS,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,12,11,34,0,57,2022
FVG,TS,H   ,Trasporto e magazzinaggio                                   ,9,0,13,0,22,2022
FVG,TS,H 49,Trasporto terrestre e mediante condotte                     ,3,0,10,0,13,2022
FVG,TS,H 50,Trasporto marittimo e per vie d'acqua                       ,1,0,0,0,1,2022
FVG,TS,H 51,Trasporto aereo                                             ,0,0,0,0,0,2022
FVG,TS,H 52,Magazzinaggio e attività di supporto ai trasporti           ,5,0,3,0,8,2022
FVG,TS,H 53,Servizi postali e attività di corriere                      ,0,0,0,0,0,2022
FVG,TS,I   ,Attività dei servizi alloggio e ristorazione                ,8,14,20,0,42,2022
FVG,TS,I 55,Alloggio                                                    ,1,0,2,0,3,2022
FVG,TS,I 56,Attività dei servizi di ristorazione                        ,7,14,18,0,39,2022
FVG,TS,J   ,Servizi di informazione e comunicazione                     ,12,0,1,0,13,2022
FVG,TS,J 58,Attività editoriali                                         ,2,0,0,0,2,2022
FVG,TS,J 59,"Attività di produzione cinematografica, di video e di pro...",0,0,1,0,1,2022
FVG,TS,J 60,Attività di programmazione e trasmissione                   ,1,0,0,0,1,2022
FVG,TS,J 61,Telecomunicazioni                                           ,0,0,0,0,0,2022
FVG,TS,J 62,"Produzione di software, consulenza informatica e attività...",8,0,0,0,8,2022
FVG,TS,J 63,Attività dei servizi d'informazione e altri servizi infor...,1,0,0,0,1,2022
FVG,TS,K   ,Attività finanziarie e assicurative                         ,3,0,3,0,6,2022
FVG,TS,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,0,0,0,0,0,2022
FVG,TS,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2022
FVG,TS,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,3,0,3,0,6,2022
FVG,TS,L   ,Attivita' immobiliari                                       ,8,1,2,0,11,2022
FVG,TS,L 68,Attivita' immobiliari                                       ,8,1,2,0,11,2022
FVG,TS,M   ,"Attività professionali, scientifiche e tecniche             ",11,0,2,1,14,2022
FVG,TS,M 69,Attività legali e contabilità                               ,1,0,0,0,1,2022
FVG,TS,M 70,Attività di direzione aziendale e di consulenza gestional...,1,0,0,1,2,2022
FVG,TS,M 71,Attività degli studi di architettura e d'ingegneria; coll...,6,0,0,0,6,2022
FVG,TS,M 72,Ricerca scientifica e sviluppo                              ,0,0,0,0,0,2022
FVG,TS,M 73,Pubblicità e ricerche di mercato                            ,2,0,0,0,2,2022
FVG,TS,M 74,"Altre attività professionali, scientifiche e tecniche       ",1,0,2,0,3,2022
FVG,TS,M 75,Servizi veterinari                                          ,0,0,0,0,0,2022
FVG,TS,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",4,2,4,0,10,2022
FVG,TS,N 77,Attività di noleggio e leasing operativo                    ,2,1,0,0,3,2022
FVG,TS,N 78,"Attività di ricerca, selezione, fornitura di personale      ",1,0,0,0,1,2022
FVG,TS,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",1,0,0,0,1,2022
FVG,TS,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,0,0,2022
FVG,TS,N 81,Attività di servizi per edifici e paesaggio                 ,0,0,3,0,3,2022
FVG,TS,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,0,1,1,0,2,2022
FVG,TS,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2022
FVG,TS,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2022
FVG,TS,P   ,Istruzione                                                  ,2,0,0,0,2,2022
FVG,TS,P 85,Istruzione                                                  ,2,0,0,0,2,2022
FVG,TS,Q   ,Sanita' e assistenza sociale                                ,0,1,2,1,4,2022
FVG,TS,Q 86,Assistenza sanitaria                                        ,0,0,0,0,0,2022
FVG,TS,Q 87,Servizi di assistenza sociale residenziale                  ,0,1,2,0,3,2022
FVG,TS,Q 88,Assistenza sociale non residenziale                         ,0,0,0,1,1,2022
FVG,TS,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",3,0,2,0,5,2022
FVG,TS,R 90,"Attività creative, artistiche e di intrattenimento          ",1,0,0,0,1,2022
FVG,TS,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,0,0,2022
FVG,TS,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",0,0,0,0,0,2022
FVG,TS,R 93,"Attività sportive, di intrattenimento e di divertimento     ",2,0,2,0,4,2022
FVG,TS,S   ,Altre attività di servizi                                   ,1,0,11,0,12,2022
FVG,TS,S 94,Attività di organizzazioni associative                      ,0,0,0,0,0,2022
FVG,TS,S 95,Riparazione di computer e di beni per uso personale e per...,0,0,6,0,6,2022
FVG,TS,S 96,Altre attività di servizi per la persona                    ,1,0,5,0,6,2022
FVG,TS,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2022
FVG,TS,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2022
FVG,TS,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2022
FVG,TS,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2022
FVG,TS,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2022
FVG,TS,XX  ,Imprese non classificate                                    ,32,9,6,0,47,2022
FVG,TS,TOT ,TOTALE                                                      ,184,47,153,2,386,2022
FVG,PN,A   ,"Agricoltura, silvicoltura pesca                             ",0,2,65,1,68,2022
FVG,PN,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",0,2,63,1,66,2022
FVG,PN,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,2,0,2,2022
FVG,PN,A 03,Pesca e acquacoltura                                        ,0,0,0,0,0,2022
FVG,PN,B   ,Estrazione di minerali da cave e miniere                    ,0,0,0,0,0,2022
FVG,PN,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2022
FVG,PN,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2022
FVG,PN,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2022
FVG,PN,B 08,Altre attività di estrazione di minerali da cave e miniere  ,0,0,0,0,0,2022
FVG,PN,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2022
FVG,PN,C   ,Attività manifatturiere                                     ,22,7,15,0,44,2022
FVG,PN,C 10,Industrie alimentari                                        ,0,0,1,0,1,2022
FVG,PN,C 11,Industria delle bevande                                     ,0,0,0,0,0,2022
FVG,PN,C 12,Industria del tabacco                                       ,0,0,0,0,0,2022
FVG,PN,C 13,Industrie tessili                                           ,2,1,1,0,4,2022
FVG,PN,C 14,Confezione di articoli di abbigliamento; confezione di ar...,0,1,1,0,2,2022
FVG,PN,C 15,Fabbricazione di articoli in pelle e simili                 ,0,0,0,0,0,2022
FVG,PN,C 16,Industria del legno e dei prodotti in legno e sughero (es...,1,1,2,0,4,2022
FVG,PN,C 17,Fabbricazione di carta e di prodotti di carta               ,0,0,0,0,0,2022
FVG,PN,C 18,Stampa e riproduzione di supporti registrati                ,1,0,0,0,1,2022
FVG,PN,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2022
FVG,PN,C 20,Fabbricazione di prodotti chimici                           ,0,0,0,0,0,2022
FVG,PN,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2022
FVG,PN,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,1,0,0,0,1,2022
FVG,PN,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,0,1,1,0,2,2022
FVG,PN,C 24,Metallurgia                                                 ,0,0,1,0,1,2022
FVG,PN,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,7,2,7,0,16,2022
FVG,PN,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,1,0,0,0,1,2022
FVG,PN,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,0,0,1,0,1,2022
FVG,PN,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,0,0,0,0,0,2022
FVG,PN,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",1,0,0,0,1,2022
FVG,PN,C 30,Fabbricazione di altri mezzi di trasporto                   ,0,0,0,0,0,2022
FVG,PN,C 31,Fabbricazione di mobili                                     ,8,1,0,0,9,2022
FVG,PN,C 32,Altre industrie manifatturiere                              ,0,0,0,0,0,2022
FVG,PN,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",0,0,0,0,0,2022
FVG,PN,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,1,0,1,2022
FVG,PN,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,1,0,1,2022
FVG,PN,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",0,0,0,0,0,2022
FVG,PN,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2022
FVG,PN,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2022
FVG,PN,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",0,0,0,0,0,2022
FVG,PN,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2022
FVG,PN,F   ,Costruzioni                                                 ,4,4,106,0,114,2022
FVG,PN,F 41,Costruzione di edifici                                      ,2,1,23,0,26,2022
FVG,PN,F 42,Ingegneria civile                                           ,0,0,1,0,1,2022
FVG,PN,F 43,Lavori di costruzione specializzati                         ,2,3,82,0,87,2022
FVG,PN,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,14,12,105,0,131,2022
FVG,PN,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,0,1,15,0,16,2022
FVG,PN,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,9,2,34,0,45,2022
FVG,PN,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,5,9,56,0,70,2022
FVG,PN,H   ,Trasporto e magazzinaggio                                   ,2,1,6,0,9,2022
FVG,PN,H 49,Trasporto terrestre e mediante condotte                     ,2,1,6,0,9,2022
FVG,PN,H 50,Trasporto marittimo e per vie d'acqua                       ,0,0,0,0,0,2022
FVG,PN,H 51,Trasporto aereo                                             ,0,0,0,0,0,2022
FVG,PN,H 52,Magazzinaggio e attività di supporto ai trasporti           ,0,0,0,0,0,2022
FVG,PN,H 53,Servizi postali e attività di corriere                      ,0,0,0,0,0,2022
FVG,PN,I   ,Attività dei servizi alloggio e ristorazione                ,2,12,16,0,30,2022
FVG,PN,I 55,Alloggio                                                    ,0,0,1,0,1,2022
FVG,PN,I 56,Attività dei servizi di ristorazione                        ,2,12,15,0,29,2022
FVG,PN,J   ,Servizi di informazione e comunicazione                     ,2,5,1,0,8,2022
FVG,PN,J 58,Attività editoriali                                         ,0,0,0,0,0,2022
FVG,PN,J 59,"Attività di produzione cinematografica, di video e di pro...",0,0,0,0,0,2022
FVG,PN,J 60,Attività di programmazione e trasmissione                   ,0,0,0,0,0,2022
FVG,PN,J 61,Telecomunicazioni                                           ,0,1,0,0,1,2022
FVG,PN,J 62,"Produzione di software, consulenza informatica e attività...",2,2,0,0,4,2022
FVG,PN,J 63,Attività dei servizi d'informazione e altri servizi infor...,0,2,1,0,3,2022
FVG,PN,K   ,Attività finanziarie e assicurative                         ,0,0,2,0,2,2022
FVG,PN,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,0,0,0,0,0,2022
FVG,PN,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2022
FVG,PN,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,0,0,2,0,2,2022
FVG,PN,L   ,Attivita' immobiliari                                       ,3,1,1,0,5,2022
FVG,PN,L 68,Attivita' immobiliari                                       ,3,1,1,0,5,2022
FVG,PN,M   ,"Attività professionali, scientifiche e tecniche             ",3,0,2,0,5,2022
FVG,PN,M 69,Attività legali e contabilità                               ,0,0,0,0,0,2022
FVG,PN,M 70,Attività di direzione aziendale e di consulenza gestional...,0,0,0,0,0,2022
FVG,PN,M 71,Attività degli studi di architettura e d'ingegneria; coll...,1,0,1,0,2,2022
FVG,PN,M 72,Ricerca scientifica e sviluppo                              ,0,0,0,0,0,2022
FVG,PN,M 73,Pubblicità e ricerche di mercato                            ,1,0,0,0,1,2022
FVG,PN,M 74,"Altre attività professionali, scientifiche e tecniche       ",1,0,1,0,2,2022
FVG,PN,M 75,Servizi veterinari                                          ,0,0,0,0,0,2022
FVG,PN,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",0,1,6,0,7,2022
FVG,PN,N 77,Attività di noleggio e leasing operativo                    ,0,0,0,0,0,2022
FVG,PN,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2022
FVG,PN,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",0,1,1,0,2,2022
FVG,PN,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,0,0,2022
FVG,PN,N 81,Attività di servizi per edifici e paesaggio                 ,0,0,3,0,3,2022
FVG,PN,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,0,0,2,0,2,2022
FVG,PN,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2022
FVG,PN,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2022
FVG,PN,P   ,Istruzione                                                  ,0,0,1,0,1,2022
FVG,PN,P 85,Istruzione                                                  ,0,0,1,0,1,2022
FVG,PN,Q   ,Sanita' e assistenza sociale                                ,0,0,0,0,0,2022
FVG,PN,Q 86,Assistenza sanitaria                                        ,0,0,0,0,0,2022
FVG,PN,Q 87,Servizi di assistenza sociale residenziale                  ,0,0,0,0,0,2022
FVG,PN,Q 88,Assistenza sociale non residenziale                         ,0,0,0,0,0,2022
FVG,PN,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",1,0,3,0,4,2022
FVG,PN,R 90,"Attività creative, artistiche e di intrattenimento          ",0,0,1,0,1,2022
FVG,PN,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,0,0,2022
FVG,PN,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",0,0,0,0,0,2022
FVG,PN,R 93,"Attività sportive, di intrattenimento e di divertimento     ",1,0,2,0,3,2022
FVG,PN,S   ,Altre attività di servizi                                   ,0,0,8,0,8,2022
FVG,PN,S 94,Attività di organizzazioni associative                      ,0,0,0,0,0,2022
FVG,PN,S 95,Riparazione di computer e di beni per uso personale e per...,0,0,0,0,0,2022
FVG,PN,S 96,Altre attività di servizi per la persona                    ,0,0,8,0,8,2022
FVG,PN,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2022
FVG,PN,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2022
FVG,PN,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2022
FVG,PN,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2022
FVG,PN,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2022
FVG,PN,XX  ,Imprese non classificate                                    ,3,6,12,0,21,2022
FVG,PN,TOT ,TOTALE                                                      ,56,51,350,1,458,2022
LIG,  ,A   ,"Agricoltura, silvicoltura pesca                             ",5,1,62,1,69,2022
LIG,  ,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",4,1,56,0,61,2022
LIG,  ,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,3,0,3,2022
LIG,  ,A 03,Pesca e acquacoltura                                        ,1,0,3,1,5,2022
LIG,  ,B   ,Estrazione di minerali da cave e miniere                    ,2,0,0,0,2,2022
LIG,  ,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2022
LIG,  ,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2022
LIG,  ,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2022
LIG,  ,B 08,Altre attività di estrazione di minerali da cave e miniere  ,2,0,0,0,2,2022
LIG,  ,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2022
LIG,  ,C   ,Attività manifatturiere                                     ,249,1,123,0,373,2022
LIG,  ,C 10,Industrie alimentari                                        ,16,1,11,0,28,2022
LIG,  ,C 11,Industria delle bevande                                     ,1,0,0,0,1,2022
LIG,  ,C 12,Industria del tabacco                                       ,0,0,0,0,0,2022
LIG,  ,C 13,Industrie tessili                                           ,2,0,2,0,4,2022
LIG,  ,C 14,Confezione di articoli di abbigliamento; confezione di ar...,22,0,6,0,28,2022
LIG,  ,C 15,Fabbricazione di articoli in pelle e simili                 ,2,0,3,0,5,2022
LIG,  ,C 16,Industria del legno e dei prodotti in legno e sughero (es...,4,0,18,0,22,2022
LIG,  ,C 17,Fabbricazione di carta e di prodotti di carta               ,3,0,0,0,3,2022
LIG,  ,C 18,Stampa e riproduzione di supporti registrati                ,18,0,3,0,21,2022
LIG,  ,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2022
LIG,  ,C 20,Fabbricazione di prodotti chimici                           ,16,0,1,0,17,2022
LIG,  ,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2022
LIG,  ,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,10,0,0,0,10,2022
LIG,  ,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,8,0,7,0,15,2022
LIG,  ,C 24,Metallurgia                                                 ,4,0,0,0,4,2022
LIG,  ,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,46,0,34,0,80,2022
LIG,  ,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,16,0,1,0,17,2022
LIG,  ,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,15,0,0,0,15,2022
LIG,  ,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,20,0,3,0,23,2022
LIG,  ,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",2,0,0,0,2,2022
LIG,  ,C 30,Fabbricazione di altri mezzi di trasporto                   ,26,0,10,0,36,2022
LIG,  ,C 31,Fabbricazione di mobili                                     ,8,0,4,0,12,2022
LIG,  ,C 32,Altre industrie manifatturiere                              ,5,0,9,0,14,2022
LIG,  ,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",5,0,11,0,16,2022
LIG,  ,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",1,0,0,0,1,2022
LIG,  ,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",1,0,0,0,1,2022
LIG,  ,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",6,0,0,0,6,2022
LIG,  ,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2022
LIG,  ,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2022
LIG,  ,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",6,0,0,0,6,2022
LIG,  ,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2022
LIG,  ,F   ,Costruzioni                                                 ,195,2,972,0,1169,2022
LIG,  ,F 41,Costruzione di edifici                                      ,131,1,151,0,283,2022
LIG,  ,F 42,Ingegneria civile                                           ,8,0,2,0,10,2022
LIG,  ,F 43,Lavori di costruzione specializzati                         ,56,1,819,0,876,2022
LIG,  ,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,520,5,441,1,967,2022
LIG,  ,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,63,0,21,0,84,2022
LIG,  ,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,317,1,68,1,387,2022
LIG,  ,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,140,4,352,0,496,2022
LIG,  ,H   ,Trasporto e magazzinaggio                                   ,129,0,69,0,198,2022
LIG,  ,H 49,Trasporto terrestre e mediante condotte                     ,46,0,55,0,101,2022
LIG,  ,H 50,Trasporto marittimo e per vie d'acqua                       ,27,0,0,0,27,2022
LIG,  ,H 51,Trasporto aereo                                             ,0,0,0,0,0,2022
LIG,  ,H 52,Magazzinaggio e attività di supporto ai trasporti           ,54,0,13,0,67,2022
LIG,  ,H 53,Servizi postali e attività di corriere                      ,2,0,1,0,3,2022
LIG,  ,I   ,Attività dei servizi alloggio e ristorazione                ,105,10,138,0,253,2022
LIG,  ,I 55,Alloggio                                                    ,7,0,8,0,15,2022
LIG,  ,I 56,Attività dei servizi di ristorazione                        ,98,10,130,0,238,2022
LIG,  ,J   ,Servizi di informazione e comunicazione                     ,65,1,21,0,87,2022
LIG,  ,J 58,Attività editoriali                                         ,17,0,3,0,20,2022
LIG,  ,J 59,"Attività di produzione cinematografica, di video e di pro...",4,0,5,0,9,2022
LIG,  ,J 60,Attività di programmazione e trasmissione                   ,3,0,0,0,3,2022
LIG,  ,J 61,Telecomunicazioni                                           ,1,0,7,0,8,2022
LIG,  ,J 62,"Produzione di software, consulenza informatica e attività...",25,0,3,0,28,2022
LIG,  ,J 63,Attività dei servizi d'informazione e altri servizi infor...,15,1,3,0,19,2022
LIG,  ,K   ,Attività finanziarie e assicurative                         ,53,0,8,0,61,2022
LIG,  ,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,39,0,0,0,39,2022
LIG,  ,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2022
LIG,  ,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,14,0,8,0,22,2022
LIG,  ,L   ,Attivita' immobiliari                                       ,103,7,7,0,117,2022
LIG,  ,L 68,Attivita' immobiliari                                       ,103,7,7,0,117,2022
LIG,  ,M   ,"Attività professionali, scientifiche e tecniche             ",104,0,17,1,122,2022
LIG,  ,M 69,Attività legali e contabilità                               ,2,0,0,0,2,2022
LIG,  ,M 70,Attività di direzione aziendale e di consulenza gestional...,18,0,3,0,21,2022
LIG,  ,M 71,Attività degli studi di architettura e d'ingegneria; coll...,23,0,1,0,24,2022
LIG,  ,M 72,Ricerca scientifica e sviluppo                              ,3,0,0,1,4,2022
LIG,  ,M 73,Pubblicità e ricerche di mercato                            ,31,0,6,0,37,2022
LIG,  ,M 74,"Altre attività professionali, scientifiche e tecniche       ",27,0,7,0,34,2022
LIG,  ,M 75,Servizi veterinari                                          ,0,0,0,0,0,2022
LIG,  ,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",52,0,51,0,103,2022
LIG,  ,N 77,Attività di noleggio e leasing operativo                    ,16,0,6,0,22,2022
LIG,  ,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2022
LIG,  ,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",15,0,2,0,17,2022
LIG,  ,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,0,0,2022
LIG,  ,N 81,Attività di servizi per edifici e paesaggio                 ,8,0,33,0,41,2022
LIG,  ,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,13,0,10,0,23,2022
LIG,  ,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2022
LIG,  ,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2022
LIG,  ,P   ,Istruzione                                                  ,3,0,1,0,4,2022
LIG,  ,P 85,Istruzione                                                  ,3,0,1,0,4,2022
LIG,  ,Q   ,Sanita' e assistenza sociale                                ,7,0,1,0,8,2022
