Anno,Trimestre,Settore,Divisione,Regione,Provincia,Forma giuridica,Tipo ricerca,Registrate,Attive,Iscrizioni,Cessazioni non d ufficio,Saldo
2022,0,I Attività dei servizi di alloggio e di ristorazione,I 56 Attività dei servizi di ristorazione,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,623,462,3,15,-12
2022,0,"A Agricoltura, silvicoltura pesca","A 01 Coltivazioni agricole e produzione di prodotti animali, c...",SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,70,60,1,2,-1
2022,0,Q Sanità e assistenza sociale,Q 88 Assistenza sociale non residenziale,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,18,18,2,1,1
2022,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 80 Servizi di vigilanza e investigazione,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,4,4,0,0,0
2022,0,S Altre attività di servizi,S 94 Attività di organizzazioni associative,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,11,10,0,0,0
2022,0,Q Sanità e assistenza sociale,Q 87 Servizi di assistenza sociale residenziale,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,3,3,0,0,0
2022,0,C Attività manifatturiere,"C 33 Riparazione, manutenzione ed installazione di macchine ed...",SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,9,7,1,0,1
2022,0,C Attività manifatturiere,C 22 Fabbricazione di articoli in gomma e materie plastiche,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,4,4,0,0,0
2022,0,H Trasporto e magazzinaggio,H 50 Trasporto marittimo e per vie d'acqua,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,3,3,0,0,0
2022,0,"A Agricoltura, silvicoltura pesca","A 01 Coltivazioni agricole e produzione di prodotti animali, c...",SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,7382,7375,291,295,-4
2022,0,C Attività manifatturiere,C 23 Fabbricazione di altri prodotti della lavorazione di miner..,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,112,109,1,2,-1
2022,0,C Attività manifatturiere,C 22 Fabbricazione di articoli in gomma e materie plastiche,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,7,7,0,0,0
2022,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 81 Attività di servizi per edifici e paesaggio,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,155,154,7,13,-6
2022,0,K Attività finanziarie e assicurative,K 66 Attività ausiliarie dei servizi finanziari e delle attivi...,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,886,880,56,48,8
2022,0,C Attività manifatturiere,C 20 Fabbricazione di prodotti chimici,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,26,20,0,1,-1
2022,0,C Attività manifatturiere,C 25 Fabbricazione di prodotti in metallo (esclusi macchinari ...,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,135,105,2,0,2
2022,0,F Costruzioni,F 43 Lavori di costruzione specializzati,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,2667,2631,246,123,123
2022,0,J Servizi di informazione e comunicazione,"J 62 Produzione di software, consulenza informatica e attività...",SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,26,16,0,2,-2
2022,0,Q Sanità e assistenza sociale,Q 87 Servizi di assistenza sociale residenziale,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,5,4,0,0,0
2022,0,C Attività manifatturiere,C 16 Industria del legno e dei prodotti in legno e sughero (es...,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,231,228,2,10,-8
2022,0,"M Attività professionali, scientifiche e tecniche",M 73 Pubblicità e ricerche di mercato,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,137,125,0,5,-5
2022,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 92 Attività riguardanti le lotterie, le scommesse, le case d...",SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,7,6,0,0,0
2022,0,C Attività manifatturiere,C 10 Industrie alimentari,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,99,98,1,6,-5
2022,0,Q Sanità e assistenza sociale,Q 87 Servizi di assistenza sociale residenziale,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,2,2,0,0,0
2022,0,"M Attività professionali, scientifiche e tecniche","M 74 Altre attività professionali, scientifiche e tecniche",SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,198,195,10,10,0
2022,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...","E 38 Attività di raccolta, trattamento e smaltimento dei rifiu...",SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,5,4,0,0,0
2022,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 45 Commercio all'ingrosso e al dettaglio e riparazione di au...,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,152,128,0,3,-3
2022,0,B Estrazione di minerali da cave e miniere,B 08 Altre attività di estrazione di minerali da cave e miniere,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,1,0,0,0,0
2022,0,Q Sanità e assistenza sociale,Q 86 Assistenza sanitaria,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,16,16,2,0,2
2022,0,C Attività manifatturiere,C 27 Fabbricazione di apparecchiature elettriche ed apparecchi...,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,6,6,0,0,0
2022,0,K Attività finanziarie e assicurative,K 66 Attività ausiliarie dei servizi finanziari e delle attivi...,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,130,114,0,3,-3
2022,0,"A Agricoltura, silvicoltura pesca",A 02 Silvicoltura ed utilizzo di aree forestali,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,13,12,0,0,0
2022,0,H Trasporto e magazzinaggio,H 53 Servizi postali e attività di corriere,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,6,3,0,0,0
2022,0,H Trasporto e magazzinaggio,H 53 Servizi postali e attività di corriere,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,6,6,0,0,0
2022,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 81 Attività di servizi per edifici e paesaggio,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,20,14,1,2,-1
2022,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 90 Attività creative, artistiche e di intrattenimento",SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,26,26,1,0,1
2022,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...",E 39 Attività di risanamento e altri servizi di gestione dei r...,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,13,10,0,1,-1
2022,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 90 Attività creative, artistiche e di intrattenimento",SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,4,4,0,0,0
2022,0,C Attività manifatturiere,C 23 Fabbricazione di altri prodotti della lavorazione di miner..,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,144,87,0,3,-3
2022,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 46 Commercio all'ingrosso (escluso quello di autoveicoli e d...,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,53,29,1,1,0
2022,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 92 Attività riguardanti le lotterie, le scommesse, le case d...",SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,16,16,2,0,2
2022,0,F Costruzioni,F 41 Costruzione di edifici,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,604,485,12,5,7
2022,0,C Attività manifatturiere,C 15 Fabbricazione di articoli in pelle e simili,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,5,4,0,0,0
2022,0,C Attività manifatturiere,C 30 Fabbricazione di altri mezzi di trasporto,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,2,1,0,0,0
2022,0,J Servizi di informazione e comunicazione,"J 59 Attività di produzione cinematografica, di video e di pro...",SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,29,27,0,0,0
2022,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 82 Attività di supporto per le funzioni d'ufficio e altri se...,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,58,50,0,1,-1
2022,0,J Servizi di informazione e comunicazione,J 60 Attività di programmazione e trasmissione,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,3,3,0,0,0
2022,0,"M Attività professionali, scientifiche e tecniche",M 71 Attività degli studi di architettura e d'ingegneria; coll...,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,9,7,0,0,0
2022,0,"M Attività professionali, scientifiche e tecniche",M 71 Attività degli studi di architettura e d'ingegneria; coll...,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,44,39,0,2,-2
2022,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 77 Attività di noleggio e leasing operativo,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,1,1,0,0,0
2022,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...","E 38 Attività di raccolta, trattamento e smaltimento dei rifiu...",SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,20,20,0,0,0
2022,0,C Attività manifatturiere,C 18 Stampa e riproduzione di supporti registrati,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,1,1,0,0,0
2022,0,C Attività manifatturiere,C 32 Altre industrie manifatturiere,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,2,2,0,1,-1
2022,0,Q Sanità e assistenza sociale,Q 88 Assistenza sociale non residenziale,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,102,91,0,0,0
2022,0,S Altre attività di servizi,S 94 Attività di organizzazioni associative,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,2,2,0,0,0
2022,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 45 Commercio all'ingrosso e al dettaglio e riparazione di au...,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,2,2,0,0,0
2022,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 45 Commercio all'ingrosso e al dettaglio e riparazione di au...,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,454,390,3,5,-2
2022,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...",E 37 Gestione delle reti fognarie,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,12,11,0,0,0
2022,0,C Attività manifatturiere,C 32 Altre industrie manifatturiere,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,62,56,0,1,-1
2022,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 45 Commercio all'ingrosso e al dettaglio e riparazione di au...,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,5,2,0,1,-1
2022,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 81 Attività di servizi per edifici e paesaggio,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,61,46,2,2,0
2022,0,K Attività finanziarie e assicurative,K 64 Attività di servizi finanziari (escluse le assicurazioni ...,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,7,2,0,0,0
2022,0,C Attività manifatturiere,C 25 Fabbricazione di prodotti in metallo (esclusi macchinari ...,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,2,2,0,0,0
2022,0,H Trasporto e magazzinaggio,H 49 Trasporto terrestre e mediante condotte,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,234,206,0,4,-4
2022,0,C Attività manifatturiere,C 22 Fabbricazione di articoli in gomma e materie plastiche,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,11,11,1,0,1
2022,0,"M Attività professionali, scientifiche e tecniche",M 75 Servizi veterinari,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,5,5,0,0,0
2022,0,C Attività manifatturiere,C 23 Fabbricazione di altri prodotti della lavorazione di miner..,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,37,36,0,0,0
2022,0,C Attività manifatturiere,C 25 Fabbricazione di prodotti in metallo (esclusi macchinari ...,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,31,29,1,2,-1
2022,0,S Altre attività di servizi,S 95 Riparazione di computer e di beni per uso personale e per...,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,243,241,16,14,2
2022,0,C Attività manifatturiere,"C 29 Fabbricazione di autoveicoli, rimorchi e semirimorchi",SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,1,1,0,0,0
2022,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...","E 36 Raccolta, trattamento e fornitura di acqua",SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,6,6,0,0,0
2022,0,C Attività manifatturiere,C 20 Fabbricazione di prodotti chimici,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,5,3,0,0,0
2022,0,Q Sanità e assistenza sociale,Q 86 Assistenza sanitaria,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,10,8,0,0,0
2022,0,C Attività manifatturiere,C 30 Fabbricazione di altri mezzi di trasporto,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,2,2,0,0,0
2022,0,C Attività manifatturiere,C 14 Confezione di articoli di abbigliamento; confezione di ar...,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,14,9,0,1,-1
2022,0,Q Sanità e assistenza sociale,Q 86 Assistenza sanitaria,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,2,2,0,0,0
2022,0,C Attività manifatturiere,C 22 Fabbricazione di articoli in gomma e materie plastiche,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,21,16,0,1,-1
2022,0,J Servizi di informazione e comunicazione,"J 59 Attività di produzione cinematografica, di video e di pro...",SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,7,5,0,0,0
2022,0,C Attività manifatturiere,C 24 Metallurgia,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,3,3,1,0,1
2022,0,C Attività manifatturiere,C 27 Fabbricazione di apparecchiature elettriche ed apparecchi...,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,28,21,0,1,-1
2022,0,C Attività manifatturiere,C 11 Industria delle bevande,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,8,6,0,0,0
2022,0,S Altre attività di servizi,S 96 Altre attività di servizi per la persona,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,29,25,0,2,-2
2022,0,C Attività manifatturiere,"C 33 Riparazione, manutenzione ed installazione di macchine ed...",SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,13,10,0,0,0
2022,0,F Costruzioni,F 43 Lavori di costruzione specializzati,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,755,650,38,4,34
2022,0,"M Attività professionali, scientifiche e tecniche",M 71 Attività degli studi di architettura e d'ingegneria; coll...,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,37,36,0,1,-1
2022,0,Q Sanità e assistenza sociale,Q 87 Servizi di assistenza sociale residenziale,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,5,4,0,0,0
2022,0,H Trasporto e magazzinaggio,H 52 Magazzinaggio e attività di supporto ai trasporti,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,26,23,1,1,0
2022,0,X Imprese non classificate,X Imprese non classificate,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,512,5,83,9,74
2022,0,F Costruzioni,F 42 Ingegneria civile,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,14,9,0,0,0
2022,0,J Servizi di informazione e comunicazione,J 61 Telecomunicazioni,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,17,13,0,1,-1
2022,0,F Costruzioni,F 41 Costruzione di edifici,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,999,992,41,52,-11
2022,0,C Attività manifatturiere,C 18 Stampa e riproduzione di supporti registrati,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,31,30,1,1,0
2022,0,H Trasporto e magazzinaggio,H 52 Magazzinaggio e attività di supporto ai trasporti,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,72,71,5,3,2
2022,0,"D Fornitura di energia elettrica, gas, vapore e aria condiz...","D 35 Fornitura di energia elettrica, gas, vapore e aria condiz...",SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,1,1,0,0,0
2022,0,B Estrazione di minerali da cave e miniere,B 08 Altre attività di estrazione di minerali da cave e miniere,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,7,4,0,0,0
2022,0,H Trasporto e magazzinaggio,H 52 Magazzinaggio e attività di supporto ai trasporti,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,86,83,5,5,0
2022,0,"M Attività professionali, scientifiche e tecniche",M 69 Attività legali e contabilità,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,40,37,0,0,0
2022,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...","N 78 Attività di ricerca, selezione, fornitura di personale",SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,2,2,0,0,0
2022,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 92 Attività riguardanti le lotterie, le scommesse, le case d...",SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,1,1,0,0,0
2022,0,F Costruzioni,F 42 Ingegneria civile,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,39,30,0,1,-1
2022,0,P Istruzione,P 85 Istruzione,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,18,14,0,0,0
2022,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...","N 79 Attività dei servizi delle agenzie di viaggio, dei tour o...",SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,17,17,2,0,2
2022,0,C Attività manifatturiere,C 10 Industrie alimentari,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,30,22,0,0,0
2022,0,J Servizi di informazione e comunicazione,"J 59 Attività di produzione cinematografica, di video e di pro...",SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,9,8,0,0,0
2022,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 80 Servizi di vigilanza e investigazione,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,4,3,0,0,0
2022,0,B Estrazione di minerali da cave e miniere,B 08 Altre attività di estrazione di minerali da cave e miniere,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,3,3,0,1,-1
2022,0,J Servizi di informazione e comunicazione,J 60 Attività di programmazione e trasmissione,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,3,3,1,0,1
2022,0,C Attività manifatturiere,C 15 Fabbricazione di articoli in pelle e simili,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,9,8,0,0,0
2022,0,J Servizi di informazione e comunicazione,"J 62 Produzione di software, consulenza informatica e attività...",SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,1,1,0,0,0
2022,0,"M Attività professionali, scientifiche e tecniche",M 73 Pubblicità e ricerche di mercato,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,22,22,2,0,2
2022,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...",E 37 Gestione delle reti fognarie,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,1,0,0,0,0
2022,0,C Attività manifatturiere,C 18 Stampa e riproduzione di supporti registrati,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,3,3,0,0,0
2022,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 81 Attività di servizi per edifici e paesaggio,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,220,192,5,1,4
2022,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 80 Servizi di vigilanza e investigazione,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,10,10,0,1,-1
2022,0,S Altre attività di servizi,S 96 Altre attività di servizi per la persona,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,643,636,22,26,-4
2022,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 45 Commercio all'ingrosso e al dettaglio e riparazione di au...,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,783,762,29,35,-6
2022,0,F Costruzioni,F 42 Ingegneria civile,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,27,26,3,0,3
2022,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 91 Attività di biblioteche, archivi, musei ed altre attività...",SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,3,3,0,0,0
2022,0,F Costruzioni,F 41 Costruzione di edifici,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,82,58,1,3,-2
2022,0,X Imprese non classificate,X Imprese non classificate,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,362,4,94,7,87
2022,0,"M Attività professionali, scientifiche e tecniche",M 69 Attività legali e contabilità,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,5,4,0,0,0
2022,0,S Altre attività di servizi,S 94 Attività di organizzazioni associative,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,1,1,0,0,0
2022,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 91 Attività di biblioteche, archivi, musei ed altre attività...",SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,1,1,0,0,0
2022,0,C Attività manifatturiere,C 31 Fabbricazione di mobili,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,49,47,1,7,-6
2022,0,S Altre attività di servizi,S 95 Riparazione di computer e di beni per uso personale e per...,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,38,29,1,0,1
2022,0,H Trasporto e magazzinaggio,H 51 Trasporto aereo,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,1,0,0,0,0
2022,0,J Servizi di informazione e comunicazione,J 60 Attività di programmazione e trasmissione,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,17,13,0,0,0
2022,0,C Attività manifatturiere,C 11 Industria delle bevande,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,7,6,0,0,0
2022,0,C Attività manifatturiere,C 10 Industrie alimentari,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,49,31,0,1,-1
2022,0,C Attività manifatturiere,C 14 Confezione di articoli di abbigliamento; confezione di ar...,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,141,140,11,6,5
2022,0,H Trasporto e magazzinaggio,H 50 Trasporto marittimo e per vie d'acqua,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,5,5,0,0,0
2022,0,F Costruzioni,F 43 Lavori di costruzione specializzati,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,50,33,0,0,0
2022,0,J Servizi di informazione e comunicazione,J 61 Telecomunicazioni,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,5,5,1,0,1
2022,0,H Trasporto e magazzinaggio,H 49 Trasporto terrestre e mediante condotte,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,573,560,9,16,-7
2022,0,"M Attività professionali, scientifiche e tecniche",M 72 Ricerca scientifica e sviluppo,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,25,23,3,1,2
2022,0,"D Fornitura di energia elettrica, gas, vapore e aria condiz...","D 35 Fornitura di energia elettrica, gas, vapore e aria condiz...",SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,2,2,0,0,0
2022,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 91 Attività di biblioteche, archivi, musei ed altre attività...",SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,7,6,0,0,0
2022,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 80 Servizi di vigilanza e investigazione,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,3,2,0,0,0
2022,0,"M Attività professionali, scientifiche e tecniche","M 74 Altre attività professionali, scientifiche e tecniche",SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,27,22,1,0,1
2022,0,C Attività manifatturiere,C 28 Fabbricazione di macchinari ed apparecchiature nca,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,2,1,0,0,0
2022,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...","E 36 Raccolta, trattamento e fornitura di acqua",SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,1,1,0,0,0
2022,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 77 Attività di noleggio e leasing operativo,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,15,12,0,0,0
2022,0,"M Attività professionali, scientifiche e tecniche",M 73 Pubblicità e ricerche di mercato,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,21,16,0,0,0
2022,0,"M Attività professionali, scientifiche e tecniche",M 71 Attività degli studi di architettura e d'ingegneria; coll...,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,41,38,1,1,0
2022,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 90 Attività creative, artistiche e di intrattenimento",SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,26,24,0,1,-1
2022,0,C Attività manifatturiere,C 11 Industria delle bevande,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,2,2,0,0,0
2022,0,P Istruzione,P 85 Istruzione,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,64,61,2,0,2
2022,0,I Attività dei servizi di alloggio e di ristorazione,I 55 Alloggio,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,24,22,0,0,0
2022,0,S Altre attività di servizi,S 96 Altre attività di servizi per la persona,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,29,27,1,0,1
2022,0,C Attività manifatturiere,C 24 Metallurgia,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,1,1,0,0,0
2022,0,F Costruzioni,F 42 Ingegneria civile,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,2,1,0,0,0
2022,0,J Servizi di informazione e comunicazione,"J 62 Produzione di software, consulenza informatica e attività...",SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,142,140,10,12,-2
2022,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 45 Commercio all'ingrosso e al dettaglio e riparazione di au...,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,258,205,1,1,0
